date,score,score_alignment,score_deep,score_disturbances,score_efficiency,score_latency,score_rem,score_total,duration,awake,light,rem,deep,total,onset_latency,midpoint_time,efficiency,restless,hr_average,hr_lowest,rmssd,breath_average,bedtime_start_midnight_delta,bedtime_end_midnight_delta,temperature_delta,bedtime_start_timestamp,bedtime_end_timestamp
2020-03-24,85,9,97,83,76,96,100,100,41520,7440,16860,10860,6360,34080,1020,18660,82,35,75.85,69.0,19.0,15.625,6718,48238,0.12,1585039918000,1585081438000
2020-03-26,83,1,86,80,83,93,100,100,42840,6600,15270,16740,4230,36240,660,20520,85,40,72.38,65.0,28.0,15.25,8582,51422,0.3,1585214582000,1585257422000
2020-03-27,86,3,96,89,99,94,100,95,31200,1860,13950,10140,5250,29340,1080,15930,94,28,72.14,65.0,23.0,15.5,11461,42661,0.28,1585303861000,1585335061000
2020-03-28,57,46,94,90,60,33,49,44,22860,5730,9240,3300,4590,17130,3510,12450,75,32,74.64,68.0,23.0,15.125,4741,27601,-0.05,1585383541000,1585406401000
2020-03-29,75,44,97,93,90,61,88,67,25560,3030,10530,5790,6210,22530,2370,13800,88,20,74.57,67.0,22.0,15.875,3718,29278,0.2,1585468918000,1585494478000
2020-03-30,67,62,95,75,76,84,74,47,21780,4050,7830,4920,4980,17730,300,10140,81,38,76.24,67.0,20.0,15.875,5221,27001,0.23,1585556821000,1585578601000
2020-03-31,89,20,97,94,93,91,100,100,39540,4350,13920,14760,6510,35190,600,18300,89,29,76.2,70.0,18.0,16.125,2941,42481,0.42,1585640941000,1585680481000
2020-04-01,85,45,93,89,86,98,98,84,31080,4230,14280,8040,4530,26850,930,14160,86,35,77.17,71.0,15.0,15.75,3121,34201,0.24,1585727521000,1585758601000
2020-04-02,86,28,97,80,96,78,100,96,33000,3030,10980,12840,6150,29970,30,15960,91,40,76.2,71.0,19.0,15.875,3422,36422,0.16,1585814222000,1585847222000
2020-04-03,85,22,96,86,97,91,100,89,30180,2280,9870,12660,5370,27900,600,15330,92,32,76.74,71.0,16.0,15.875,5399,35579,0.3,1585902599000,1585932779000
2020-04-04,68,12,68,82,95,93,97,56,22200,2190,9450,7230,3330,20010,1140,11670,90,35,73.54,69.0,19.0,15.875,12358,34558,0.21,1585995958000,1586018158000
2020-04-05,85,15,97,78,93,78,100,100,39360,4500,14010,14790,6060,34860,30,18000,89,34,74.52,68.0,21.0,16.125,5014,44374,0.47,1586075014000,1586114374000
2020-04-07,85,11,95,81,97,98,100,93,31560,2550,11220,12750,5040,29010,840,15510,92,40,75.0,70.0,19.0,16.0,8969,40529,0.13,1586251769000,1586283329000
2020-04-08,58,6,64,81,48,99,89,43,24180,7290,7830,5910,3150,16890,900,9690,70,35,72.97,61.0,22.0,15.25,16771,40951,0.03,1586345971000,1586370151000
2020-04-09,83,18,97,90,96,88,100,84,29700,2850,10230,10260,6360,26850,480,13800,90,34,68.88,61.0,33.0,15.125,8430,38130,-0.24,1586424030000,1586453730000
2020-04-11,67,17,61,85,100,78,95,55,20880,1170,10290,6390,3030,19710,30,9930,94,33,74.57,69.0,17.0,15.75,12507,33387,-0.05,1586600907000,1586621787000
2020-04-13,83,14,96,90,93,98,100,83,29820,3300,10980,10320,5220,26520,930,14400,89,33,70.96,65.0,25.0,15.375,9208,39028,-0.19,1586770408000,1586800228000
2020-04-14,77,14,54,85,88,99,99,82,30180,3900,15030,8580,2670,26280,900,14520,87,31,72.83,67.0,20.0,14.875,9031,39211,0.0,1586856631000,1586886811000
2020-04-15,80,7,88,92,93,67,100,88,31080,3360,11370,12030,4320,27720,2160,15690,89,31,72.72,66.0,20.0,15.125,10289,41369,0.01,1586944289000,1586975369000
2020-04-17,68,14,73,92,86,99,79,54,22740,3120,10740,5280,3600,19620,900,10770,86,28,72.36,68.0,20.0,15.125,12661,35401,-0.19,1587119461000,1587142201000
2020-04-18,65,10,31,81,74,34,100,80,31980,6090,15030,9270,1590,25890,3450,17340,81,30,71.54,64.0,21.0,15.0,7620,39600,-0.04,1587200820000,1587232800000
2020-04-19,83,12,65,91,76,99,100,98,38160,6870,15090,12960,3240,31290,900,17250,82,29,70.15,62.0,26.0,15.5,6840,45000,-0.31,1587286440000,1587324600000
2020-04-20,88,15,96,89,100,84,100,100,38160,2010,9960,20550,5640,36150,300,19080,95,30,70.21,63.0,24.0,15.375,4197,42357,0.07,1587370197000,1587408357000
2020-04-22,64,15,74,87,60,22,95,70,31380,7980,13440,6300,3660,23400,3990,15690,75,36,72.23,62.0,23.0,15.0,7382,38762,-0.07,1587546182000,1587577562000
2020-04-23,78,20,97,93,88,98,97,70,26760,3480,9330,7440,6510,23280,810,12480,87,32,73.24,67.0,21.0,15.125,8699,35459,-0.02,1587633899000,1587660659000
2020-04-24,67,9,94,85,83,79,95,52,22440,3450,8010,6390,4590,18990,1650,11250,85,37,75.18,70.0,19.0,14.75,13982,36422,-0.34,1587725582000,1587748022000
2020-04-25,73,4,69,83,95,79,99,75,27480,2910,12870,8280,3420,24570,90,13080,89,28,70.2,64.0,25.0,14.625,14039,41519,-0.06,1587812039000,1587839519000
2020-04-26,75,15,97,84,46,85,100,79,36900,11310,9960,9210,6420,25590,1410,16620,69,30,72.21,61.0,29.0,15.0,6597,43497,0.27,1587890997000,1587927897000
2020-04-27,72,69,70,82,81,94,74,60,24840,3900,12570,4890,3480,20940,1080,12000,84,33,70.65,64.0,27.0,15.125,2460,27300,0.03,1587973260000,1587998100000
2020-04-28,87,21,98,91,79,99,100,95,35400,6000,9390,12750,7260,29400,870,16320,83,29,70.34,62.0,27.0,15.0,4859,40259,-0.07,1588062059000,1588097459000
2020-05-01,86,23,93,80,93,78,100,100,40080,4260,15090,16200,4530,35820,30,18300,89,41,74.99,66.0,17.0,15.75,1922,42002,-0.16,1588318322000,1588358402000
2020-05-02,69,43,96,92,88,99,56,48,20760,2760,8790,3780,5430,18000,870,10500,87,30,72.2,65.0,22.0,16.0,7079,27839,-0.53,1588409879000,1588430639000
2020-05-03,83,19,96,75,69,78,100,100,43620,9240,15540,13650,5190,34380,30,18870,79,29,76.33,67.0,19.0,14.875,2761,46381,0.43,1588491961000,1588535581000
2020-05-04,87,27,74,86,93,99,100,98,35580,4110,16440,11370,3660,31470,900,16740,88,35,72.77,66.0,26.0,15.0,2878,38458,0.02,1588578478000,1588614058000
2020-05-05,87,26,95,85,95,78,100,100,36540,3810,14130,13500,5100,32730,30,16440,90,36,76.16,69.0,17.0,15.25,3242,39782,-0.01,1588665242000,1588701782000
2020-05-07,84,20,84,79,86,99,100,95,34260,4740,14790,10590,4140,29520,900,15960,86,35,74.09,70.0,20.0,15.125,5338,39598,0.05,1588840138000,1588874398000
2020-05-08,79,26,96,84,72,96,98,79,31800,6330,12030,7770,5670,25470,1020,13740,80,36,74.16,66.0,20.0,15.0,5820,37620,0.04,1588927020000,1588958820000
2020-05-09,75,13,96,88,69,78,97,75,31320,6630,12270,7230,5190,24690,30,13470,79,29,72.59,59.0,29.0,14.625,10380,41700,0.12,1589017980000,1589049300000
2020-05-10,82,12,95,76,62,99,100,96,39000,9270,11100,13590,5040,29730,870,18870,76,34,74.77,64.0,25.0,15.375,5217,44217,0.39,1589099217000,1589138217000
2020-05-15,77,10,69,87,60,93,100,88,37140,9450,14880,9420,3390,27690,1140,17070,75,33,69.27,62.0,30.0,16.0,7948,45088,-0.13,1589533948000,1589571088000
2020-05-16,79,11,85,84,83,87,100,85,31920,4920,12870,9960,4170,27000,1380,15180,85,40,68.4,63.0,32.0,15.125,9212,41132,-0.34,1589621612000,1589653532000
2020-05-17,67,27,56,88,23,1,100,95,54000,24630,12240,14340,2790,29370,7650,35280,54,30,72.55,62.0,29.0,15.5,-14311,39689,0.38,1589684489000,1589738489000
2020-05-18,79,15,80,85,96,99,100,78,27960,2520,11250,10260,3930,25440,870,13860,91,35,68.26,62.0,29.0,15.375,9091,37051,-0.3,1589794291000,1589822251000
2020-05-19,87,28,95,92,96,93,100,93,31740,2820,11280,12600,5040,28920,1140,15750,91,31,70.0,63.0,24.0,15.125,3688,35428,-0.13,1589875288000,1589907028000
2020-05-21,84,7,90,88,81,96,100,95,35100,5790,11790,13110,4410,29310,990,15750,84,35,72.5,64.0,23.0,15.0,10320,45420,-0.19,1590054720000,1590089820000
2020-05-23,68,4,95,76,65,82,96,63,28380,6600,10110,6840,4830,21780,1530,12540,77,39,70.75,66.0,22.0,15.25,14399,42779,-0.1,1590231599000,1590259979000
2020-05-24,83,15,78,90,72,78,100,100,41160,8160,16230,12960,3810,33000,30,18360,80,26,70.26,63.0,25.0,15.25,4799,45959,0.02,1590308399000,1590349559000
2020-05-25,83,14,98,71,83,96,100,95,35100,5430,12720,9750,7200,29670,1020,16680,85,24,67.06,61.0,32.0,15.0,6958,42058,-0.26,1590396958000,1590432058000
2020-05-26,31,1,20,29,39,87,38,24,17940,6120,8190,2550,1080,11820,420,8610,66,58,81.48,75.0,17.0,16.5,51901,-16559,0.1,1590528301000,1590459841000
2020-05-27,61,79,56,67,95,94,69,34,16260,1680,7140,4620,2820,14580,690,8130,90,41,70.52,67.0,20.0,14.875,5161,21421,-0.29,1590567961000,1590584221000
2020-05-29,78,39,71,98,88,73,100,76,28380,3630,12360,8850,3540,24750,1890,14130,87,22,71.76,66.0,23.0,15.375,3840,32220,-0.14,1590739440000,1590767820000
2020-05-30,83,12,96,95,83,94,100,87,32220,4770,11340,10740,5370,27450,1050,14790,85,29,73.31,66.0,22.0,14.875,9240,41460,-0.08,1590831240000,1590863460000
2020-05-31,78,18,60,83,86,96,99,84,31200,4320,15330,8550,3000,26880,990,15450,86,35,69.14,62.0,31.0,14.875,6540,37740,0.02,1590914940000,1590946140000
2020-06-01,67,36,95,98,90,96,60,42,18960,2310,7560,4020,5070,16650,990,9330,88,25,65.44,60.0,40.0,14.875,9119,28079,-0.13,1591003919000,1591022879000
2020-06-02,87,19,99,86,90,96,100,97,34740,4290,10320,12000,8130,30450,1020,16230,88,31,68.23,58.0,34.0,14.875,5490,40230,-0.16,1591086690000,1591121430000
2020-06-03,81,7,96,89,90,99,99,83,30240,3690,12150,8520,5880,26550,900,14280,88,35,66.39,60.0,42.0,14.875,11849,42089,-0.26,1591179449000,1591209689000
2020-06-04,80,18,98,86,79,98,97,80,30900,5190,11160,7470,7080,25710,930,13980,83,31,66.44,59.0,39.0,15.25,8011,38911,-0.36,1591262011000,1591292911000
2020-06-05,73,27,97,89,88,93,84,60,24120,3150,8880,5550,6540,20970,660,11670,87,34,67.64,62.0,34.0,15.0,7828,31948,-0.21,1591348228000,1591372348000
2020-06-06,77,24,97,76,99,81,97,73,25920,1710,10590,7350,6270,24210,180,12570,93,30,69.79,64.0,27.0,15.0,7293,33213,-0.24,1591434093000,1591460013000
2020-06-09,90,47,97,88,81,98,100,100,47100,7500,17970,14850,6780,39600,810,21600,84,34,68.59,60.0,35.0,15.25,-4503,42597,0.28,1591681497000,1591728597000
2020-06-10,64,53,96,83,74,67,43,53,23880,4500,10980,2880,5520,19380,2130,12180,81,38,65.59,61.0,46.0,15.25,4259,28139,0.01,1591776659000,1591800539000
2020-06-11,68,7,98,83,53,94,86,62,30120,8610,8790,5670,7050,21510,1050,12720,71,36,65.66,57.0,50.0,15.0,13260,43380,-0.07,1591872060000,1591902180000
2020-06-12,88,38,99,91,81,78,100,100,40020,6630,12210,13470,7710,33390,30,18390,83,23,70.54,61.0,29.0,15.625,-240,39780,0.24,1591944960000,1591984980000
2020-06-13,61,54,96,94,74,81,41,34,18180,3480,6450,2760,5490,14700,150,7560,81,30,67.44,62.0,41.0,15.0,8641,26821,-0.28,1592040241000,1592058421000
2020-06-14,91,47,96,94,98,96,99,95,31980,2370,15360,8640,5610,29610,990,15960,93,25,65.05,60.0,49.0,14.75,1259,33239,-0.17,1592119259000,1592151239000
2020-06-21,88,20,96,89,96,91,100,97,33360,3000,12840,11640,5880,30360,600,16020,91,32,73.81,68.0,22.0,15.875,5339,38699,0.05,1592728139000,1592761499000
2020-06-22,87,43,97,95,96,76,100,89,30540,2640,12570,9330,6000,27900,1770,15750,91,29,69.73,60.0,38.0,15.625,1799,32339,-0.17,1592810999000,1592841539000
2020-06-23,71,74,96,93,90,78,43,53,21900,2700,10590,2940,5670,19200,1740,11400,88,28,73.74,66.0,23.0,16.125,2461,24361,-0.03,1592898061000,1592919961000
2020-06-24,92,52,97,96,100,93,100,96,31920,1680,12120,11670,6450,30240,1140,16320,95,27,71.02,64.0,26.0,15.875,210,32130,0.02,1592982210000,1593014130000
2020-06-25,84,39,98,92,96,88,100,80,28380,2550,9210,9120,7500,25830,1290,14250,91,31,69.55,65.0,29.0,15.5,3721,32101,0.04,1593072121000,1593100501000
2020-06-27,85,22,99,85,83,94,100,94,34320,5070,10650,10740,7860,29250,720,15870,85,33,74.11,67.0,26.0,15.875,4712,39032,0.06,1593245912000,1593280232000
2020-06-28,85,17,96,86,74,91,100,99,38820,7200,14550,11820,5250,31620,1170,17430,81,32,74.67,66.0,26.0,16.0,4831,43651,0.03,1593332431000,1593371251000
2020-06-29,81,42,97,82,86,72,96,83,30900,4290,13770,6840,6000,26610,1950,16380,86,28,74.56,68.0,24.0,16.25,1351,32251,0.25,1593415351000,1593446251000
2020-06-30,82,48,99,74,88,93,96,81,30000,4050,10920,6660,8370,25950,630,14790,87,37,74.34,67.0,24.0,16.0,2191,32191,0.06,1593502591000,1593532591000
2020-07-01,85,49,97,83,93,96,96,83,30000,3360,13290,7080,6270,26640,1020,14310,89,37,73.31,67.0,25.0,15.75,2491,32491,0.06,1593589291000,1593619291000
2020-07-02,79,66,98,93,99,99,73,62,22860,1350,9300,4860,7350,21510,900,11610,94,32,72.48,63.0,27.0,16.0,3270,26130,0.12,1593676470000,1593699330000
2020-07-03,79,27,96,74,67,78,100,90,35940,7770,11850,11070,5250,28170,30,17550,78,36,73.1,65.0,26.0,15.625,1950,37890,0.09,1593761550000,1593797490000
2020-07-04,80,18,97,82,74,98,100,83,32580,6090,10170,10110,6210,26490,810,16170,81,35,74.87,67.0,22.0,15.625,6032,38612,0.05,1593852032000,1593884612000
2020-07-05,86,16,98,81,79,93,100,100,39060,6690,11340,14220,6810,32370,630,20130,83,31,70.58,64.0,33.0,15.625,2549,41609,0.1,1593934949000,1593974009000
2020-07-06,75,39,96,75,81,79,96,70,28020,4560,11160,6720,5580,23460,90,13980,84,28,71.67,65.0,28.0,16.125,4111,32131,-0.05,1594022911000,1594050931000
2020-07-07,88,43,98,97,98,84,100,90,30360,2190,11580,9750,6840,28170,1470,15720,93,23,71.25,65.0,27.0,15.625,1950,32310,0.0,1594107150000,1594137510000
2020-07-09,83,43,97,82,93,76,100,84,30300,3450,11700,9090,6060,26850,1770,15360,89,38,66.71,61.0,43.0,15.625,2249,32549,-0.1,1594280249000,1594310549000
2020-07-10,92,50,99,96,100,98,100,94,30780,1590,12210,8970,8010,29190,810,15420,95,26,71.43,65.0,24.0,15.5,1409,32189,-0.33,1594365809000,1594396589000
2020-07-11,70,12,96,74,60,90,79,72,31860,8130,12630,5280,5820,23730,1260,13860,74,32,72.87,63.0,31.0,15.75,10293,42153,0.16,1594461093000,1594492953000
2020-07-12,87,8,100,86,93,85,100,100,39780,4410,11070,14550,9750,35370,330,18420,89,27,71.54,66.0,31.0,15.75,7405,47185,0.21,1594544605000,1594584385000
2020-07-13,72,43,96,80,74,76,69,69,28500,5280,13350,4590,5280,23220,1770,13830,81,35,70.72,65.0,25.0,15.375,3752,32252,0.01,1594627352000,1594655852000
2020-07-16,88,45,98,94,100,87,100,89,29640,1620,9990,10350,7680,28020,390,14460,95,26,72.88,67.0,19.0,15.375,2877,32517,-0.23,1594885677000,1594915317000
2020-07-17,86,35,98,93,98,94,100,84,28920,2190,8190,11100,7440,26730,1080,14610,92,26,70.34,63.0,26.0,15.375,3958,32878,-0.04,1594973158000,1595002078000
2020-07-18,80,9,93,86,76,54,100,97,37260,6810,9210,16680,4560,30450,2670,18000,82,37,72.49,63.0,25.0,15.25,7499,44759,0.14,1595063099000,1595100359000
2020-07-19,88,9,98,91,99,94,100,97,32520,1860,9720,13620,7320,30660,1080,16530,94,29,67.35,62.0,33.0,15.125,8582,41102,-0.01,1595150582000,1595183102000
2020-07-20,85,39,97,94,86,94,100,83,30960,4440,10590,9840,6090,26520,1050,16440,86,29,68.39,63.0,30.0,15.375,1620,32580,0.09,1595230020000,1595260980000
2020-07-21,84,35,96,83,96,99,100,84,29460,2610,9900,11040,5910,26850,870,14550,91,31,71.62,64.0,24.0,15.375,3932,33392,-0.1,1595318732000,1595348192000
2020-07-22,84,41,97,90,93,99,98,80,28920,3150,11700,7860,6210,25770,900,14250,89,26,69.69,64.0,25.0,15.0,3592,32512,-0.09,1595404792000,1595433712000
2020-07-23,90,70,100,98,100,98,99,82,27660,1320,8580,8490,9270,26340,840,13950,95,23,71.37,66.0,24.0,15.625,391,28051,-0.32,1595487991000,1595515651000
2020-07-24,76,28,96,93,83,93,98,65,26160,4050,8490,8070,5550,22110,1140,12900,85,30,72.32,67.0,25.0,15.25,6450,32610,-0.05,1595580450000,1595606610000
2020-07-25,74,30,53,89,95,96,98,68,25380,2460,12180,8130,2610,22920,750,12300,90,28,71.66,67.0,20.0,15.625,6871,32251,-0.08,1595667271000,1595692651000
2020-07-26,84,6,96,88,72,81,100,100,43860,8790,13890,15570,5610,35070,1590,20880,80,31,73.68,67.0,24.0,15.5,5340,49200,0.23,1595752140000,1595796000000
2020-07-27,80,50,96,90,93,82,97,71,26340,2850,10590,7320,5580,23490,240,12510,89,32,74.34,67.0,22.0,15.5,4258,30598,-0.17,1595837458000,1595863798000
2020-07-28,85,39,97,80,98,96,100,86,29400,2190,10650,9990,6570,27210,1020,14850,93,33,71.16,65.0,27.0,15.625,3180,32580,-0.26,1595922780000,1595952180000
2020-07-29,82,30,98,88,97,82,100,80,28020,2220,9000,9600,7200,25800,1560,14610,92,31,70.49,63.0,27.0,15.375,4442,32462,-0.21,1596010442000,1596038462000
2020-07-30,86,41,98,95,97,94,100,81,28320,2160,7230,11970,6960,26160,690,13800,92,29,72.43,68.0,20.0,15.375,4080,32400,-0.2,1596096480000,1596124800000
2020-07-31,81,34,96,96,95,91,98,71,26040,2550,10080,7920,5490,23490,570,12390,90,26,73.59,65.0,19.0,15.625,6299,32339,-0.24,1596185099000,1596211139000
2020-08-01,80,12,84,80,79,84,100,92,34500,5910,12210,12240,4140,28590,300,14760,83,37,75.08,67.0,19.0,15.5,9599,44099,0.04,1596274799000,1596309299000
2020-08-02,85,1,96,86,98,78,100,100,34800,2520,11040,15810,5430,32280,30,16440,93,33,72.99,69.0,24.0,15.5,12068,46868,0.19,1596363668000,1596398468000
2020-08-04,69,23,65,94,39,82,98,69,34740,11640,11880,7980,3240,23100,1560,20160,66,25,77.32,68.0,17.0,15.75,-8884,25856,0.31,1596515516000,1596550256000
2020-08-24,89,74,97,74,97,82,100,94,31740,2550,10170,12570,6450,29190,240,15210,92,38,67.9,60.0,38.0,15.625,-1351,30389,0.08,1598251049000,1598282789000
2020-08-25,89,79,95,91,97,99,100,81,28320,2280,11670,9360,5010,26040,900,13950,92,33,67.67,61.0,43.0,15.75,-693,27627,-0.26,1598338107000,1598366427000
2020-08-26,90,66,99,84,93,99,100,90,31680,3570,10260,9690,8160,28110,900,15120,89,34,70.52,60.0,32.0,15.5,-330,31350,-0.02,1598424870000,1598456550000
2020-08-27,82,67,99,88,86,96,100,69,26820,3690,4590,10110,8430,23130,1020,12870,86,34,70.2,62.0,32.0,15.375,1829,28649,-0.16,1598513429000,1598540249000
2020-08-28,83,44,97,93,93,94,100,75,27840,3150,6630,11520,6540,24690,720,13170,89,30,73.6,66.0,23.0,15.375,4230,32070,-0.24,1598602230000,1598630070000
2020-09-10,70,100,100,92,97,78,1,54,54000,34560,10380,0,9060,19440,30,10170,36,9,null,null,null,17.875,14890,-17510,null,1599736090000,1599703690000
2020-09-11,86,39,100,97,99,87,99,84,28440,1710,9540,8190,9000,26730,420,13830,94,24,68.69,62.0,34.0,15.25,4201,32641,-0.19,1599811801000,1599840241000
2020-09-12,84,10,99,81,90,90,100,93,32760,3780,8790,12270,7920,28980,1260,16020,88,34,72.55,64.0,24.0,14.75,9060,41820,-0.18,1599903060000,1599935820000
2020-09-13,79,3,79,84,96,76,100,90,30780,2670,13770,10440,3900,28110,1770,15660,91,36,72.23,63.0,26.0,15.375,11580,42360,-0.13,1599991980000,1600022760000
2020-09-14,82,51,97,82,88,98,98,77,28860,3750,10710,8100,6300,25110,840,14040,87,35,71.6,63.0,26.0,15.375,2640,31500,-0.22,1600069440000,1600098300000
2020-09-23,75,31,96,94,88,72,97,63,24840,3150,8460,7620,5610,21690,1980,12660,87,28,76.05,67.0,18.0,15.75,6329,31169,0.02,1600850729000,1600875569000
2020-09-24,73,40,98,98,79,43,98,63,25980,4380,6330,7770,7500,21600,3090,13590,83,25,75.58,69.0,19.0,15.625,4348,30328,-0.06,1600935148000,1600961128000
2020-09-25,78,24,95,86,98,93,97,70,25200,1860,11160,7230,4950,23340,660,12660,93,32,73.83,67.0,24.0,16.375,7230,32430,0.05,1601024430000,1601049630000
2020-09-26,83,39,97,98,100,88,100,74,25200,810,7740,10410,6240,24390,450,12660,97,21,74.67,68.0,20.0,15.625,5488,30688,-0.16,1601109088000,1601134288000
2020-09-27,87,16,96,89,98,91,100,97,33000,2190,9510,15360,5940,30810,570,17070,93,24,73.62,68.0,24.0,15.375,5552,38552,0.15,1601195552000,1601228552000
2020-09-29,86,56,98,93,100,94,96,79,27120,1470,11640,6840,7170,25650,720,13560,95,22,73.57,66.0,20.0,16.0,2490,29610,-0.19,1601365290000,1601392410000
2020-09-30,84,54,95,76,93,98,100,83,29880,3270,11700,9990,4920,26610,840,14280,89,32,73.54,67.0,23.0,15.625,2009,31889,-0.03,1601451209000,1601481089000
2020-10-01,82,81,97,94,100,87,95,64,22620,780,9360,6330,6150,21840,420,11370,97,30,70.11,64.0,26.0,15.0,1708,24328,-0.16,1601537308000,1601559928000
2020-10-02,82,43,95,89,98,99,100,73,25860,1740,9420,9810,4890,24120,900,12960,93,25,74.22,65.0,23.0,15.5,4589,30449,-0.02,1601626589000,1601652449000
2020-10-03,75,58,96,93,95,85,96,52,21180,2070,6360,6960,5790,19110,330,9900,90,31,70.78,65.0,29.0,15.375,5912,27092,0.13,1601714312000,1601735492000
2020-10-04,80,81,97,97,100,78,88,61,21900,690,9120,5820,6270,21210,30,10740,97,19,73.26,65.0,20.0,15.75,2309,24209,-0.16,1601797109000,1601819009000
2020-10-06,76,100,99,92,99,70,69,54,20760,1230,6870,4590,8070,19530,240,10080,94,16,67.26,60.0,36.0,15.0,-661,20099,-0.15,1601966939000,1601987699000
2020-10-07,83,56,97,69,97,64,98,89,30480,2490,14010,7650,6330,27990,90,14760,92,30,71.39,65.0,26.0,14.75,1201,31681,-0.12,1602055201000,1602085681000
2020-10-14,78,32,97,86,93,94,89,71,26580,2940,11130,5880,6630,23640,1020,13110,89,25,69.61,61.0,30.0,15.125,5789,32369,0.02,1602664589000,1602691169000
2020-10-15,79,45,100,81,95,72,86,78,28200,2880,10320,5700,9300,25320,270,13350,90,20,68.16,61.0,33.0,15.0,3931,32131,-0.11,1602749131000,1602777331000
2020-10-16,65,22,95,84,86,19,95,59,24000,3390,9630,6300,4680,20610,2940,13080,86,19,70.21,61.0,30.0,14.875,7529,31529,-0.31,1602839129000,1602863129000
2020-10-17,79,2,99,78,100,70,99,86,28920,1560,11310,8340,7710,27360,210,14280,95,25,66.98,60.0,38.0,14.875,13412,42332,0.03,1602931412000,1602960332000
2020-10-18,81,1,95,86,88,48,100,100,36840,4650,15630,11460,5100,32190,2040,18360,87,21,68.82,61.0,38.0,14.75,14852,51692,-0.01,1603019252000,1603056092000
2020-10-19,67,22,97,78,100,64,72,55,20940,1080,8970,4770,6120,19860,120,10230,95,23,67.63,63.0,32.0,15.5,10232,31172,-0.14,1603101032000,1603121972000
2020-10-20,69,34,97,79,99,75,67,58,21660,1260,9240,4470,6690,20400,330,10680,94,23,68.71,63.0,34.0,15.125,7982,29642,-0.12,1603185182000,1603206842000
2020-10-21,69,48,98,87,93,78,65,51,21000,2250,7140,4290,7320,18750,390,9900,89,20,68.54,64.0,32.0,15.5,7021,28021,0.15,1603270621000,1603291621000
2020-10-22,69,20,96,92,88,48,95,59,23820,3210,8670,6510,5430,20610,2040,12450,87,24,69.79,64.0,27.0,15.125,8820,32640,0.0,1603358820000,1603382640000
2020-10-23,73,31,99,77,83,94,95,62,25200,3690,7140,6450,7920,21510,990,12030,85,19,70.66,63.0,29.0,15.5,7020,32220,-0.2,1603443420000,1603468620000
2020-10-24,83,6,98,88,100,64,100,95,31200,1530,12900,9180,7590,29670,90,15120,95,22,70.52,66.0,30.0,15.375,11340,42540,0.23,1603534140000,1603565340000
2020-10-25,80,1,98,85,100,70,99,87,28680,1170,11730,8490,7290,27510,210,14130,96,19,70.06,64.0,32.0,14.75,15664,44344,0.05,1603624864000,1603653544000
2020-10-26,72,24,97,88,98,97,75,55,21240,1530,8430,4950,6330,19710,810,10800,93,19,66.57,59.0,42.0,15.125,9149,30389,-0.19,1603704749000,1603725989000
2020-10-27,72,29,100,88,100,64,93,56,20760,720,4890,6180,8970,20040,90,10200,97,16,69.05,61.0,39.0,14.875,9029,29789,-0.38,1603791029000,1603811789000
2020-10-28,77,21,98,85,99,91,96,67,24240,1560,8880,6630,7170,22680,720,12180,94,24,71.0,67.0,28.0,15.25,8669,32909,-0.04,1603877069000,1603901309000
